numpar_candidates_eff,mv_incparty,mv_incpartyfor1,party_PT_wonlag1_b1,party_PMDB_wonlag1_b1,party_DEM_wonlag1_b1,party_PSDB_wonlag1_b1,population,pibpc
1.9882888,,,0,0,0,0,5979,27716.051
2.8577809,6.5214782,,0,0,0,1,43698,18937.496
1.9950401,4.9861193,,1,0,0,0,80862,33490.543
2.2344534,-47.718628,,0,0,0,0,31105,37240.191
1.998661,,,0,0,0,0,3619,22981.049
1,-100,,0,0,0,0,2721,33469.926
1.9809595,9.8039236,,0,0,0,0,2596,35115.645
1.9982451,-18.204248,,0,1,0,0,64893,29682.043
1.8676265,-26.622904,,0,0,0,0,6647,19246.512
1.9866129,-8.2089539,,0,1,0,0,2514,14488.666
1.9789487,-10.313904,,0,0,0,0,3828,34451.43
1.9821843,9.4804649,,0,1,0,0,12517,21544.086
2.9316125,-11.501241,,0,0,0,0,27647,31054.061
1.9919764,6.3466668,,1,0,0,0,1967,18604.398
1.9992797,-1.8980503,,1,0,0,0,10606,13162.948
1.995321,-4.8425703,,0,0,0,0,6926,15881.374
1.9992036,1.9959241,,0,0,0,0,2458,15881.656
1.9999542,0.4779309,,0,0,0,0,4513,30077.885
1.9946959,-5.156538,,0,1,0,0,29158,21748.035
2.6517391,-25.323538,,1,0,0,0,31328,37783.453
1.9999952,-0.15898049,,0,0,0,0,3168,32266.111
1.7346264,39.113426,,0,1,0,0,5783,26397.91
1.9941193,5.4305105,,0,0,0,0,8404,12302.948
1,100,,0,1,0,0,1663,49410.168
2.5619445,19.353607,,0,0,1,0,16101,18811.465
1.9429498,17.135548,,0,0,0,0,16823,23549.287
1.9810028,9.7927094,,0,1,0,0,7074,36648.199
2.2327096,37.958984,,0,0,0,0,32829,22294.127
1.999985,0.27337074,,0,0,0,1,2228,14029.04
2.485831,,,0,1,0,0,4016,13432.35
2.0658882,-54.818226,,1,0,0,0,259138,26767.348
1.9815623,9.6460819,,0,1,0,0,1576,25968.955
3.2429833,14.490017,,0,0,0,0,95340,27709.447
2.5993705,0.22365451,,0,0,0,0,23230,19656.066
1.9848971,,,0,0,0,0,7983,24415.211
1.9881947,,,0,0,0,0,4344,23571.377
1.9640278,,,0,1,0,0,2954,13015.094
1.9597337,,,0,0,0,0,18446,43853.301
1.9426591,-17.180407,,0,0,0,0,6147,21741.615
1.8950289,23.535677,,0,0,0,0,4873,18946.676
1.9787325,10.367298,,0,0,0,0,4368,14227.365
1.9489094,16.191015,,0,0,0,0,4692,22823.758
2.406451,-7.717988,,0,1,0,0,7173,25393.014
1.9741074,11.452595,,0,0,0,0,4037,16906.254
1.9812471,,,0,0,1,0,19415,42705.996
2.9320095,-11.752308,,0,1,0,0,32399,28505.346
1.9886215,7.5642705,,0,0,0,0,79396,29510.139
2.1384757,-1.3935179,,0,1,0,0,4079,19786.65
1.9950625,-4.9748807,,0,0,0,1,18490,15017.799
1.9999647,0.42016804,,0,0,0,0,3029,44494.262
1.9893034,-7.3328257,,0,0,0,0,6514,16141.03
2.339823,,,0,0,1,0,2251,12954.084
2.8717136,-4.3082533,,0,1,0,0,6101,20434.729
1.9999275,-0.60273707,,0,1,0,0,1927,30973.279
1.9996791,-1.2667656,,0,0,0,0,7902,14222.938
1.9635808,-13.61889,,0,1,0,0,5076,12483.212
1.96228,-13.864541,,0,0,0,0,3432,18036.668
1.6090827,,,0,0,1,0,2292,17006.033
1.8639731,27.014219,,0,0,0,0,37916,24252.246
1.9921821,6.2643261,,0,1,0,0,2546,9387.8896
1.9759516,11.03203,,1,0,0,0,4008,12996.61
1.999064,,,1,0,0,0,2105,15187.718
2.7828872,,,0,0,0,0,20562,29689.266
1.9932326,-5.8268785,,0,0,0,0,4032,13846.354
1.9999361,-0.56550503,,0,0,0,0,2530,13614.532
1.9954549,-4.7725558,,0,0,0,0,3607,22163.322
2.2864928,19.045942,,1,0,0,0,27605,16403.334
1.9999986,0.083982944,,0,1,0,0,11320,15426.129
1.9417191,17.324877,,0,0,0,0,4081,13120.871
1.910812,21.604502,,0,1,0,0,3549,20624.332
1.9740888,-11.456717,,0,0,0,0,8339,20094.459
2.3702774,,,0,0,0,0,19453,25941.984
1.9500096,,,1,0,0,0,2694,14998.241
1.9995097,-1.5656918,,0,0,0,0,1594,27955.422
2.1632833,-10.539269,,0,0,0,0,6247,10882.941
1.9886948,7.539752,,0,0,0,0,27466,20782.512
1.9367964,-34.2304,,0,0,0,0,73201,35669.82
1.9683944,12.671423,,0,0,0,0,2491,11609.854
2.9756362,4.0576401,,0,0,0,0,7615,21304.814
1.9990411,-2.190134,,0,0,0,0,5661,14729.487
1.8701645,26.348547,,0,1,0,0,5350,23722.035
1.9632282,13.685846,,0,0,0,0,1634,17757.387
1.9349513,18.335148,,0,1,0,0,4694,28869.785
1.9590337,,,0,1,0,0,5478,16855.418
1.9177834,20.705208,,0,1,0,0,2988,12138.847
2.2309823,15.794933,,0,0,0,0,7084,16403.023
2.1705208,12.509698,,0,0,0,0,6845,11148.174
1.9851818,-8.6397057,,0,0,0,0,2546,31933.545
2.2008016,,,0,1,0,0,37573,36445.418
1.9345024,18.400419,,1,0,0,0,4987,16952.559
1.9964355,-4.2253494,,0,1,0,0,3774,13065.413
1.995795,,,0,1,0,0,2171,17164.096
1.9323915,,,0,1,0,0,4042,22320.266
1.9820563,-9.5147724,,0,0,0,0,5041,13585.102
2.1167908,,,0,0,0,0,2473,27926.543
1.9831996,-9.2039824,,0,0,0,1,3964,23312.615
1,,,0,1,0,0,1766,17742.012
1.9696206,-12.419316,,0,1,0,0,4800,15423.146
1.9174877,20.744022,,0,0,0,0,7678,12292.09
1.9901662,7.0293546,,0,0,0,0,4828,21834.486
1.9707079,,,0,1,0,0,1521,35802.086
1.9998982,-0.71404278,,0,0,0,0,3112,17095.195
1.9938103,-5.5716367,,0,1,0,0,2637,31691.342
3.3503978,,,0,1,0,0,60196,31295.771
1.9463261,16.606354,,0,0,0,0,2797,22925.031
1.9673412,12.884283,,0,0,0,0,3129,13840.387
1.9239538,19.881168,,0,0,1,0,6262,14110.22
1.9947493,5.1305532,,0,1,0,0,5781,21685.84
2.0990367,-12.391639,,0,0,0,0,12195,20868.273
2.460676,-12.022704,,0,0,0,1,4801,30887.08
1.9882998,7.6711059,,0,0,0,0,3007,61150.797
1.9982858,,,0,0,0,0,1820,23483.959
1.998168,3.0280113,,0,0,0,0,16166,41647.301
1.9493338,16.121885,,0,1,0,0,1708,35822.664
1.8422561,29.261816,,0,0,0,0,11962,19187.957
1.993149,5.8627844,,0,0,0,0,3247,38847.48
1.9429082,17.141962,,0,1,0,0,4117,50448.949
1.9983077,2.9101372,,0,1,0,0,8992,55147.363
1.8891602,24.222221,,0,0,0,0,1921,21485.02
1.9995755,1.457265,,0,0,0,0,3197,43527.172
1,,,0,0,0,0,2732,32333.938
1.9869375,8.1081066,,0,1,0,0,4771,18717.52
2.556355,1.3988286,,1,0,0,0,18841,25281.334
1.9690267,12.542046,,0,1,0,0,2459,29317.297
1.967664,,,0,0,0,0,6347,24653.514
1.927653,,,0,0,0,1,19371,24570.502
1.9997251,1.1725307,,0,0,0,0,23508,34047.43
1.9998875,-0.75037479,,1,0,0,0,2394,23018.4
1.9607962,14.139941,,1,0,0,0,3390,34893.902
2.5726411,-31.754696,,0,0,0,0,23768,32590.338
1.9827875,,,0,0,0,0,3995,13775.497
1,,,0,1,0,0,3899,16287.534
1.0723933,-96.50235,,1,0,0,0,239355,24384.672
1.9934926,5.7133913,,1,0,0,0,3806,18045.029
1.9346042,18.385649,,0,1,0,0,2257,14003.404
1.9758198,,,0,0,0,0,1744,14716.896
1.9992179,1.9781232,,0,0,0,0,41628,19073.023
1.9977683,3.3422084,,1,0,0,0,4155,18142.111
2.1833165,-51.205688,,0,0,0,1,10987,21296.506
2.1962295,-8.9687262,,1,0,0,0,34016,20322.582
1.9998026,,,0,0,0,0,6917,16350.298
2.7270017,18.64142,,0,0,0,0,38881,26022.979
2.085695,,,0,1,0,0,9732,21029.271
1.9991101,,,0,1,0,0,6932,27014.793
2.6849673,-15.364188,,0,1,0,0,7355,13970.521
1.9999585,,,0,0,0,0,3552,18696.527
2.3486021,-23.955584,,0,0,0,0,52518,13814.193
1.9771942,,,0,0,0,0,5220,13622.604
1.993189,5.8456063,,1,0,0,0,6079,17698.814
2.1746123,,,0,0,0,0,187298,33505.906
1.9844999,-8.8377085,,0,1,0,0,2206,23030.65
1.9419254,,,0,0,0,0,8090,20339.902
1.9943213,-5.3361773,,0,0,0,1,2164,25132.807
2.1771421,16.353109,,1,0,0,0,7767,12235.702
1.9782829,,,0,1,0,0,3941,25013.195
2.8359213,,,0,0,0,0,5259,38063.238
1.9278787,-19.341564,,0,0,0,0,2515,20112.514
1.9970406,3.8495183,,0,1,0,0,2089,86506.477
1.9999006,,,0,0,0,0,4433,22688.584
1.7061825,41.49791,,0,0,0,0,4545,13925.142
2.8798523,-42.237831,,1,0,0,0,12642,16144.145
1,,,0,0,0,0,2578,
1.9875838,-7.9037786,,0,1,0,0,2668,15019.1
1.9861115,8.3622904,,0,0,0,1,19906,12385.245
1.9988562,-2.3923426,,0,0,0,0,10407,13398.02
1.999052,-2.1775575,,0,0,1,0,2023,23782.078
1.9994932,-1.5915126,,0,0,0,0,3850,28145.607
1.8992639,,,1,0,0,0,1709,17810.982
2.6517427,24.386677,,0,1,0,0,31866,21168.523
2.1352949,,,0,1,0,0,1416714,33882.781
1.9642526,13.490367,,0,1,0,0,5265,12766.353
1.9342767,,,0,0,0,0,2503,16057.094
1,100,,0,1,0,0,1760,15269.772
1.9988812,-2.3658872,,0,0,0,0,10463,13484.874
1.9444155,-16.907606,,0,0,0,0,1827,36179.297
1.9997644,1.0854155,,0,1,0,0,2547,22761.355
1.9998384,0.89897215,,0,0,0,0,6153,18999.926
1.9176065,,,0,1,0,0,1984,24485.357
1.9248675,19.756678,,0,0,0,0,4087,19469.531
2.9460764,,,0,1,0,0,22873,13302.595
1.9997706,1.0709524,,0,0,0,0,1779,22552.127
1,100,,0,0,0,0,2713,23617.537
1,100,,0,1,0,0,3664,23371.764
1.8854781,24.645256,,0,1,0,0,10430,9336.6748
1.9999979,-0.10131598,,0,1,0,0,2136,27466.494
1.9901667,-7.0293097,,0,1,0,0,15828,16415.285
1.9175311,,,0,0,0,0,3453,14445.249
2.2389343,-8.2507496,,0,1,0,0,198842,45088.297
1.9851823,-8.6396008,,0,0,0,0,37563,14507.26
1.8635606,27.058161,,0,0,0,0,4370,16326.491
2.8250425,-16.780239,,0,0,0,0,10436,21195.359
1.9888804,,,0,0,0,0,5742,15584.756
1.9795079,,,0,0,0,0,2498,16639.92
2.0570538,,,0,1,0,0,19732,15596.054
1.9712405,-12.078738,,0,0,0,0,10247,15563.332
2.3138502,13.594037,,0,0,0,0,5430,16907.729
1.999855,-0.85211098,,0,0,0,0,7114,14208.412
3.1873116,2.1683872,,0,0,0,0,39503,15086.4
1.993291,5.8014631,,1,0,0,0,2587,11997.82
2.1322505,-14.58253,,0,1,0,0,2820,22700.328
2.5956175,-23.80442,,0,1,0,0,11933,16157.638
1.9960159,,,0,0,0,0,2670,26734.705
2.393301,7.1428566,,0,0,0,0,6903,42760.898
1.9978342,3.292635,,0,1,0,0,15468,25834.182
1.9807142,-9.8674984,,0,0,0,0,8650,39694.891
1.9379593,-17.892302,,0,1,0,0,1646,37370.176
1.999856,0.84837675,,0,1,0,0,5832,18597.707
2.1037061,-6.6179304,,0,0,0,0,119997,42737.18
1.5606341,53.059433,,0,0,0,0,2380,33732.887
2.555136,30.118382,,0,1,0,0,263662,17760.842
1.9989858,2.2521586,,0,0,0,0,6078,22847.063
2.6312118,5.4356632,,0,0,0,0,8185,12528.558
4.485785,-17.186714,,0,0,0,0,81198,14091.283
2.674789,-1.3515085,,1,0,0,0,69127,28011.391
1.9017456,22.730042,,0,0,0,1,1725,19521.908
2.1315899,9.7429667,,1,0,0,0,30641,18486.549
2.1371393,42.877567,,0,0,0,0,48940,13430.169
2.6952276,-1.4449149,,0,0,0,0,76205,17364.109
1.9907808,,,0,1,0,0,40086,17241.066
2.9706199,-8.0069513,,0,0,0,0,10987,15743.873
1.9911908,-6.6513777,,1,0,0,0,2129,31005.342
1.9985272,-2.7146816,,0,0,0,0,1985,24177.561
1.9418807,,,0,0,0,0,13899,19993.623
1,100,,1,0,0,0,14301,22384.182
1.9483087,-16.28845,,0,0,0,0,2428,20767.484
2.6290095,4.6031446,,0,0,0,0,61189,24011.215
1.9798152,-10.09717,,0,0,0,0,2941,17631.236
1.998992,2.2455335,,0,0,0,0,19020,13954.999
2.8540654,-11.753228,,1,0,0,0,20660,15615.711
2.3153181,-6.7813845,,0,0,0,0,60478,16135.194
1.9999814,0.30641854,,0,0,0,0,22414,15892.454
1,100,,0,0,0,0,4696,18640.246
1.9993343,-1.8246531,,0,0,0,0,2572,17848.797
1.9781084,-10.519955,,0,1,0,0,2759,24125.529
1.977664,10.627401,,0,0,0,0,2678,14724.402
1.9972659,3.6998987,,0,1,0,0,2155,19713.422
1.999451,1.6567707,,0,0,1,0,4201,20010.467
1,100,,0,1,0,0,2170,19282.738
2.9374208,0.092250109,,0,0,0,1,25761,10975.144
1.9771857,,,0,0,0,0,6882,23067.189
1.9992195,1.9760042,,0,1,0,0,3319,23164.16
1.8527281,-28.193832,,0,0,0,0,2132,23725.482
2.03684,-13.808516,,1,0,0,0,217189,21048.529
1.9947889,5.1110358,,1,0,0,0,43024,15549.306
1.967358,-59.086491,,0,0,0,1,34235,17103.342
2.6782699,-9.1057482,,0,1,0,0,20276,22701.164
1.9991072,-2.1131277,,0,0,0,0,5691,20782.092
1.9770192,10.781479,,0,0,0,0,3195,26136.361
1.9744509,11.375347,,0,0,0,0,7436,20934.875
1.9999454,0.52281618,,0,1,0,0,5625,13558.703
1.9902695,-6.9921374,,0,0,0,1,6240,14774.203
2.9632511,5.8980227,,0,0,0,0,3387,14964.238
2.1583383,,,1,0,0,0,1900,14811.544
1.9605378,,,0,0,0,0,2875,21830.252
1.9947759,49.388367,,1,0,0,0,16275,14633.378
2.4326885,14.718723,,0,1,0,0,22270,20966.863
2.9024479,6.0855479,,0,0,0,0,23674,17165.666
1.9840974,,,1,0,0,0,3560,17629.711
1.9289788,19.188011,,0,1,0,0,2173,23489.469
1.9997826,1.0421842,,0,0,0,0,2651,10494.288
2.2242525,3.3578186,,0,0,0,0,1984,25353.594
2.4178805,-21.056292,,0,0,0,0,8456,15651.224
1.993005,-5.9242992,,1,0,0,0,75861,19535.162
3.1359069,26.19029,,1,0,0,0,132197,18000.426
1.974112,11.451546,,0,0,0,0,21757,23869.361
1.9999034,-0.69462061,,0,1,0,0,10829,16971.926
1.993771,,,0,1,0,0,2982,20513.002
1.9927342,6.0382934,,0,1,0,0,7087,12156.4
1.997353,-3.6404729,,0,0,0,0,4940,28907.877
1.9986348,2.6135921,,0,0,0,0,2797,20258.328
2.1640718,6.0556917,,0,0,0,0,5245,11702.345
1.990878,6.7688913,,0,0,0,0,14761,28558.574
1.9907863,-6.8030715,,0,0,0,0,2217,19659.322
1.9969158,3.9299459,,0,0,0,0,6118,23943.703
1.9931158,5.8770924,,0,0,0,0,5938,20225.236
1.9992207,1.9744486,,0,1,0,0,2089,12722.433
1.9963362,4.2839646,,0,0,0,0,3796,19258.549
1.7038298,,,0,0,0,0,2416,12173.405
2.9864066,,,0,0,0,0,10047,14114.118
1,-100,,0,0,0,0,14348,15197.937
1.9166095,-20.858896,,0,0,0,0,30092,15225.961
2.9880342,,,0,0,1,0,4217,17499.105
1.9887476,7.521987,,0,1,0,0,20017,32417.111
1.9953953,4.80375,,0,0,0,0,10431,26712.834
2.1978083,5.9498844,,0,0,0,0,16681,14428.264
2.8650529,-10.460461,,0,0,0,0,54918,14645.868
2.2203343,,,0,0,0,0,26123,17945.633
1,,,1,0,0,0,2973,16864.27
1.999675,1.2745112,,0,1,0,0,5353,13632.52
1.9868015,,,0,0,0,0,13625,13979.717
2.169806,4.14854,,0,0,0,0,10070,11334.53
1.997636,3.4399719,,0,0,0,0,28198,29298.506
1.991899,6.3772054,,0,0,0,0,2767,23971.242
1.9196558,20.458117,,1,0,0,0,6305,14421.387
1.9997919,1.0199904,,0,1,0,0,2916,13437.757
1.931613,-26.882803,,0,1,0,0,35227,15034.43
2.4806004,,,0,0,0,0,43178,12359.254
1.9904448,6.9286466,,0,0,0,0,2309,28178.311
1.978635,,,0,0,0,0,2812,17666.141
1.9966061,-4.1228771,,0,1,0,0,10322,13703.071
2.0739937,28.56459,,0,1,0,0,24516,21664.719
1.9999936,0.17924309,,0,0,0,0,23665,21884.703
2.0760891,,,0,0,1,0,2865,11633.26
1.9530183,-15.50996,,0,0,0,0,4345,14994.015
2.1054919,25.309908,,0,0,0,0,23861,20122.145
1.997956,-3.1984925,,1,0,0,0,5767,14576.458
2.075933,10.652357,,0,0,0,0,26341,230483.69
1,100,,0,0,0,0,5837,22850.545
1.9958739,,,0,1,0,0,4408,11435.938
1.9986222,,,0,0,0,0,1550,19069.914
2.9882298,-4.9052982,,0,1,0,0,22483,25619.309
1.9999268,0.60532391,,0,1,0,0,4070,51855.09
1.9997144,,,0,0,0,0,8409,19318.232
1.93563,32.443394,,0,0,1,0,3494,15807.497
1.9999428,-0.53533316,,0,0,0,0,2239,17327.539
1.9890933,,,0,1,0,0,1424,38299.004
1.9503832,15.94975,,0,0,0,0,2421,15030.887
2.9899588,26.779318,,0,0,0,1,125209,25242.404
1.9494694,16.099735,,1,0,0,0,61947,20397.057
1.9994384,1.6758293,,0,1,0,0,11156,17299.283
1.9971454,,,0,0,0,0,5236,12518.561
1.9998324,-0.91556311,,0,1,0,0,3283,19411.363
1.9790969,10.277137,,0,0,0,0,1999,22936.605
1.8733718,25.998795,,0,0,0,0,66658,30495.904
2.0797586,7.2917938,,0,0,0,0,24389,19252.436
2.5662768,,,0,1,0,0,23315,37593.703
1.9929063,5.9661627,,0,0,0,0,1939,30661.66
1.9997466,-1.1253208,,1,0,0,0,5194,16221.641
3.2820888,-3.238821,,1,0,0,0,241190,10409.633
1.974211,-11.429346,,0,0,0,0,5158,14443.766
1.9959917,-4.4813275,,0,1,0,0,2998,31675.836
1.9487247,,,0,0,0,0,3226,34074.531
1,100,,0,1,0,0,2134,26844.061
1.9685947,,,0,1,0,0,4229,50609.234
1.9995877,1.4362127,,0,0,0,0,4215,14226.881
1.9956365,,,0,0,0,0,2808,16466.047
1.9309127,18.91551,,0,1,0,0,1562,34007.066
1.8463262,28.849979,,0,1,0,0,2765,20516.902
1.9774039,,,0,0,0,0,3411,13487.743
1,100,,1,0,0,0,2821,54996.707
2.6530035,-19.06879,,0,0,0,0,13074,17914.309
1,100,,0,1,0,0,2635,17784.775
2.2324169,6.6815796,,1,0,0,0,17200,22989.471
1.7983623,33.484779,,1,0,0,0,9552,17049.406
1.9958311,4.5702815,,0,1,0,0,4985,16066.162
1.9755058,-11.135042,,0,0,0,0,6979,22941.393
1.9991874,2.0161271,,0,1,0,0,6160,10414.505
1,,,1,0,0,0,2409,17454.006
1.9157968,20.96475,,0,1,0,0,5685,14072.09
1.9967594,,,0,0,1,0,9494,13988.128
1.9865574,-8.2260761,,0,1,0,0,1991,13350.302
1.9768876,,,1,0,0,0,6172,15542.184
2.4424903,7.3672562,,0,1,0,0,5171,11543.056
1.9996953,,,0,0,1,0,8374,10228.754
1.9813963,9.6897717,,0,1,0,0,3211,11124.162
1.9999506,-0.49636066,,0,1,0,0,7613,15814.096
1.9943732,-5.3116441,,0,1,0,0,9764,27105.734
1.9957371,4.6217232,,0,1,0,0,4198,13534.263
1.9019091,22.71011,,0,1,0,0,26875,23729.346
3.0784519,-6.2759547,,0,0,0,0,62308,19029.223
1.997466,3.5617442,,0,0,0,1,7886,10504.589
1.9814694,,,0,0,1,0,3504,14117.724
1.9628623,13.75502,,0,1,0,0,2254,12090.769
1.807375,,,0,0,1,0,7485,16747.57
1.9695517,,,0,0,0,1,3281,16232.754
1.9986948,-2.5555282,,0,1,0,0,5561,15174.6
1.9162381,,,0,0,1,0,10121,9938.2852
2.2038367,-1.8881738,,1,0,0,0,8791,
1.8587612,27.56547,,0,1,0,0,113319,
2.0751781,-8.5729036,,0,1,0,0,8655,9632.1836
1.9573635,-14.758945,,0,0,0,0,18010,21468.074
1,,,0,0,0,0,11136,
1.981794,-9.5846653,,1,0,0,0,2866,11904.152
1.7991855,,,0,0,0,0,1853,12637.007
1.8038503,,,0,1,0,0,23422,24331.777
1.8838993,-24.824938,,0,0,0,1,6047,13676.382
1.9962828,-4.3151975,,0,1,0,0,2643,12951.405
1.6728102,-72.112946,,0,1,0,0,10528,13132.682
2.1320305,8.9524002,,0,0,0,0,59736,17811.609
1.998269,-2.9433398,,0,0,0,1,3314,13121.677
3.5461071,,,0,0,0,0,15136,16859.77
1.8473125,,,0,1,0,0,4443,12366.531
1.9874858,-7.9350352,,0,1,0,0,2599,17336.51
1.9889284,,,0,0,1,0,2130,12823.913
1.9910067,,,0,0,0,0,9090,15004.259
1.9496303,,,0,0,1,0,4584,23878.336
1.9948876,-5.0623031,,0,0,0,0,29672,20921.719
1.9999936,,,0,0,0,0,3498,37625.441
1.9693462,-12.476155,,0,1,0,0,2778,15638.918
1.0897449,93.167191,,1,0,0,0,109950,32039.547
2.4560444,,,0,0,0,1,71886,24080.896
1,,,0,1,0,0,6199,14111.05
1.9457979,,,0,1,0,0,3375,11250.988
2.5087006,27.169985,,0,0,0,1,65520,11153.788
2.106307,-12.938934,,0,1,0,0,11766,17008.881
1.9748266,-11.290323,,0,0,0,0,7398,13249.951
1,-100,,0,0,0,0,9222,17781.635
1.867115,26.677954,,0,1,0,0,33313,27395.15
1.9991606,2.0490766,,0,0,0,0,10845,12984.916
1.9901328,7.0413737,,0,1,0,0,52937,18471.674
2.9065387,,,0,0,1,0,2713,21232.982
1.9805627,-9.9066019,,0,1,0,0,21064,30096.918
1.9228685,-20.028151,,0,1,0,0,22145,17450.75
2.1374989,,,0,0,1,0,9746,16783.643
1.9986669,2.5826454,,0,1,0,0,4283,15597.81
1.9971181,3.7986727,,0,0,0,1,2760,11313.17
1.9728907,11.722144,,0,1,0,0,3503,10442.415
1.999712,1.200369,,1,0,0,0,2793,16539.469
1.9538748,,,0,0,1,0,189052,27819.367
3.6054249,-3.4591198,,0,0,0,1,15376,42921.871
2.0486138,10.729989,,1,0,0,0,69462,34784.73
1.9347816,,,0,0,1,0,3869,39650.797
1.9990025,2.2338657,,1,0,0,0,10165,15982.175
1.9729515,-11.708858,,1,0,0,0,2469,10820.21
2.8068783,13.364238,,0,0,0,0,14447,22475.563
1.952773,15.551388,,0,1,0,0,14155,17323.535
1.4982417,-80.933487,,0,0,0,1,195614,25932.188
1.9958762,,,0,0,0,1,10671,24693.811
1.9998856,-0.75662136,,0,1,0,0,1892,11652.78
1.8944163,,,0,0,1,0,38003,16282.742
1.9841089,-8.9494143,,1,0,0,0,8560,14790.245
1.9900018,7.0881634,,1,0,0,0,14896,22627.373
1.9696162,-12.420261,,0,1,0,0,3784,13042.543
1.8758141,25.730074,,0,0,0,0,3683,13391.492
1.9982399,2.9678464,,0,1,0,0,3043,9314.1553
2.3020022,,,0,0,1,0,2049,22270.27
1.9942027,5.391717,,0,1,0,0,4365,15237.411
2.1958172,,,0,0,0,1,10645,22321.172
1.5909481,,,0,0,1,0,1585,13092.574
1.9683653,12.677386,,0,0,0,0,2583,13877.071
1,100,,0,0,0,0,23183,24436.063
1.9324945,-18.690065,,0,1,0,0,34796,16521.057
1.9034668,,,1,0,0,0,2399,15751.422
1.9682064,-12.709654,,1,0,0,0,3452,12634.165
2.3099999,20.303886,,0,1,0,0,18890,13453.544
3.8096421,-11.175877,,0,0,0,0,15272,29953.629
2.274524,2.6423602,,1,0,0,0,59728,30076.102
1.9998045,-0.98885298,,0,1,0,0,13211,14149.14
1.9999166,-0.64614117,,0,1,0,0,6268,15500.276
1.9881365,-7.7247024,,0,1,0,0,10758,8568.4561
1.8814306,-25.103954,,0,1,0,0,19254,26707.158
1.9983982,-2.8311968,,1,0,0,0,10417,14974.679
1.9935727,-5.6780071,,0,1,0,0,36640,28385.912
1.9992628,-1.9203186,,0,1,0,0,4941,18981.848
1.9519373,,,0,0,1,0,4676,25220.549
2.3730097,,,0,0,0,0,21420,
1.9863347,,,0,0,0,0,1944,13052.367
1.980141,10.014513,,0,0,0,1,3341,16923.832
2.141201,,,0,0,1,0,17561,14855.837
1.9929326,,,0,1,0,0,49238,23461.354
1.9996829,-1.2590528,,0,1,0,0,12624,21803.74
1.9542954,,,0,0,1,0,11411,11141.076
2.6833613,10.848933,,0,0,0,1,40845,23981.846
1.8677286,26.6119,,0,0,0,0,5777,14835.779
1.823542,31.10733,,0,1,0,0,57068,25137.422
1.99075,,,0,0,1,0,2768,12945.769
1,100,,1,0,0,0,4699,12304.476
1.9815049,-9.6611862,,0,1,0,0,8490,15549.964
1.9879106,,,0,0,0,1,6901,10165.365
1.9909474,6.7430735,,0,0,0,0,7268,29709.418
1.9978297,-3.2960415,,0,1,0,0,4202,14253.472
2.6748972,,,0,0,1,0,9656,14365.296
1.982242,,,0,0,1,0,2067,12406.32
2.5011563,-10.104054,,0,1,0,0,10556,15387.429
1.9942588,-5.3654761,,0,0,0,0,6375,30827.867
2.6210029,-2.9046297,,0,1,0,0,20485,19002.543
2.166399,43.27314,,0,0,0,0,188791,104635.27
4.5034351,-29.941776,,1,0,0,0,48807,16438.016
1.982852,9.2995405,,1,0,0,0,15623,20507.82
3.8936088,-10.377157,,0,0,0,1,15658,15451.99
1.9998636,-0.82610846,,0,0,0,1,22667,17203.814
1.9762775,10.956118,,0,1,0,0,4018,16682.699
1.9995595,1.4841169,,1,0,0,0,10562,19879.371
1.993924,-5.5202394,,0,1,0,0,17695,16991.586
2.3514411,,,0,0,1,0,148353,45069.488
1,,,0,0,0,0,1732,21458.889
1.9677302,,,0,0,1,0,27467,44237.855
1.9743618,,,0,0,0,1,4741,11248.617
1.9268657,19.48205,,0,1,0,0,2138,14198.665
1.964281,13.484931,,0,1,0,0,2203,21410.49
1.9598961,,,0,0,1,0,1478,
1.9995984,,,0,0,0,0,156604,21349.936
1.8935183,-29.792469,,1,0,0,0,42750,13414.28
1.9879652,7.7806115,,0,1,0,0,6147,19950.803
1.9560846,-14.983559,,0,1,0,0,14483,13825.584
2.9885304,1.1357844,,0,0,0,1,11862,11824.998
1.989532,7.2536974,,0,1,0,0,3309,16011.079
1.9461093,16.640747,,1,0,0,0,4622,16617.301
1.9834319,,,0,0,1,0,10526,12411.679
2.7466111,8.3042679,,0,1,0,0,10811,29770.111
1.8602864,-27.404976,,0,1,0,0,5605,16696.27
1.564845,52.733482,,0,0,0,1,1815,13690.508
2.4375274,,,0,1,0,0,53361,21714.15
1.999561,,,0,1,0,0,3300,11168.694
2.2490115,,,0,0,1,0,7566,13208.383
1.9393151,-17.689529,,0,0,0,0,6535,16428.438
1.9968823,-3.9512873,,0,0,0,0,22642,24975.818
1.9948605,-5.0758748,,0,1,0,0,2136,15940.595
1.9713604,12.053108,,0,0,0,1,14993,22558.465
1.9943711,,,0,0,0,0,2784,10320.808
1.9129359,21.33387,,0,0,0,0,6988,33172.227
1.9818226,9.5770569,,0,1,0,0,2477,14531.109
1.999954,,,0,0,0,1,4063,13745.556
1.9990396,2.1918206,,0,1,0,0,10458,29873.514
1.9637854,13.579834,,0,1,0,0,9381,11381.67
1.9993417,1.8143028,,0,1,0,0,8346,13982.102
1.9902101,,,0,0,0,0,16364,26763.852
1.924397,-19.820829,,0,1,0,0,2886,33392.641
1.858254,27.618683,,0,0,0,1,63764,23342.623
1.9952836,4.8619418,,1,0,0,0,4386,15123.808
